epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,17735.2,2.02644,1.32881,0.00245,0.45343,0.34916,0.35026,0.20107,1.88193,1.33261,0.00322,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,17871.4,2.02206,1.32728,0.00247,0.45098,0.34894,0.35002,0.20056,1.8815,1.33209,0.00322,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,18005.7,2.02258,1.3199,0.00247,0.45275,0.34897,0.35,0.20072,1.88173,1.33199,0.00322,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,18138.7,2.01717,1.30972,0.00243,0.45122,0.35018,0.34978,0.20092,1.8808,1.33147,0.00322,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,18273.6,2.02391,1.32299,0.00246,0.45158,0.34834,0.34929,0.20063,1.88103,1.33176,0.00322,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,18408.8,2.00601,1.31342,0.00248,0.4487,0.34827,0.34948,0.20053,1.87998,1.33224,0.00321,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,18542.8,2.00317,1.31509,0.00246,0.45163,0.34638,0.3494,0.20052,1.87957,1.33278,0.00321,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,18676.2,2.00917,1.31241,0.00246,0.45138,0.34753,0.34926,0.20057,1.87971,1.33113,0.00321,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,18811.6,2.00184,1.29795,0.0024,0.45485,0.34652,0.34989,0.20079,1.8791,1.33159,0.00321,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,18943.8,1.99884,1.30745,0.00245,0.45528,0.34845,0.34996,0.20072,1.87975,1.33097,0.00321,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,19075.8,1.98345,1.29003,0.00243,0.45545,0.34831,0.35022,0.20076,1.87964,1.3307,0.00321,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,19208.6,1.99287,1.29302,0.00243,0.45599,0.34832,0.34986,0.20062,1.87923,1.3314,0.00321,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,19342.2,1.99489,1.30104,0.00242,0.45657,0.34804,0.34982,0.20071,1.87885,1.33121,0.00321,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,19474,2.00326,1.30628,0.00245,0.46041,0.34688,0.34971,0.20065,1.87923,1.33191,0.00321,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,19610.4,2.00835,1.30135,0.00241,0.46357,0.34816,0.35033,0.20119,1.87974,1.3312,0.00321,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,19744.7,2.00607,1.30313,0.00244,0.46839,0.34661,0.35078,0.20153,1.87937,1.33062,0.00321,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,19881.9,1.9911,1.3003,0.00245,0.47102,0.34551,0.35059,0.20131,1.87958,1.33165,0.00321,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,20016.8,1.99707,1.30507,0.0024,0.47298,0.34449,0.35046,0.20141,1.87879,1.33257,0.00321,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,20152.7,2.00756,1.30257,0.00242,0.46991,0.34552,0.35031,0.20129,1.87885,1.3324,0.00321,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,20288.1,1.99445,1.29173,0.00242,0.46972,0.34569,0.35064,0.20148,1.87849,1.3322,0.00321,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,20424.5,1.99686,1.29589,0.0024,0.46607,0.3473,0.35055,0.2013,1.87897,1.33194,0.00321,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,20559.2,1.99466,1.28938,0.0024,0.46641,0.34785,0.35111,0.20128,1.87903,1.32989,0.00322,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,20692.8,1.9777,1.29177,0.00243,0.46618,0.34781,0.3511,0.20143,1.87852,1.33016,0.00321,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,20826.4,1.99655,1.28346,0.00238,0.46563,0.3465,0.35125,0.20152,1.87877,1.33034,0.00321,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,20960.9,1.98492,1.28336,0.0024,0.46733,0.34688,0.35151,0.20152,1.8784,1.33027,0.00321,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,21096,2.00212,1.29539,0.00241,0.46438,0.34754,0.35158,0.20151,1.87843,1.33002,0.00321,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,21230.6,1.98277,1.2888,0.00243,0.46482,0.34636,0.35114,0.20132,1.87797,1.33023,0.00321,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,21367.3,1.99581,1.29091,0.00242,0.46566,0.34635,0.35096,0.2012,1.87807,1.33072,0.00321,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,21502,1.99471,1.28818,0.0024,0.46616,0.34617,0.3511,0.2012,1.87823,1.33114,0.00321,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,21636.4,1.98093,1.27583,0.00238,0.46912,0.34508,0.35107,0.2013,1.87861,1.33041,0.00321,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,21770.3,1.98226,1.28535,0.00239,0.46801,0.34608,0.35129,0.20135,1.87814,1.33047,0.00321,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,21904.5,1.98049,1.28185,0.0024,0.46764,0.34574,0.35104,0.20134,1.87718,1.33103,0.00321,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,22038.5,1.98233,1.28462,0.0024,0.46659,0.34577,0.351,0.20142,1.87712,1.33043,0.00321,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,22173.6,1.98216,1.28001,0.00238,0.46528,0.34572,0.351,0.20124,1.87695,1.33068,0.00321,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,22308.9,1.97771,1.2785,0.0024,0.46581,0.34562,0.35097,0.20115,1.8773,1.33031,0.00321,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,22444.3,1.976,1.26967,0.00238,0.46618,0.34508,0.35027,0.20084,1.8772,1.32974,0.00321,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,22578.9,1.97817,1.27505,0.00237,0.46819,0.34401,0.35011,0.20081,1.87748,1.33071,0.00321,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,22713.3,1.97412,1.26656,0.00238,0.46684,0.34494,0.35041,0.20098,1.87774,1.32985,0.00321,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,22847.1,1.96468,1.2605,0.00239,0.46531,0.34504,0.35063,0.2009,1.87729,1.32973,0.00322,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,22981,1.95446,1.26243,0.0024,0.46584,0.34549,0.35045,0.20106,1.8772,1.33014,0.00321,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,23115.3,1.96201,1.26476,0.00237,0.46554,0.34494,0.35075,0.2009,1.87756,1.33021,0.00321,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,23249.6,1.96211,1.27098,0.00238,0.46525,0.34456,0.35074,0.20101,1.87703,1.33029,0.00321,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,23384.1,1.97643,1.27368,0.00238,0.46533,0.34385,0.35051,0.20104,1.8764,1.33066,0.00321,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,23520.4,1.96537,1.26487,0.00237,0.46781,0.34322,0.3507,0.20103,1.87645,1.3306,0.00321,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,23654.9,1.98375,1.26601,0.00235,0.46574,0.34374,0.3505,0.20108,1.87638,1.33052,0.00321,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,23788.1,1.97392,1.27341,0.00236,0.46546,0.34348,0.35055,0.201,1.87605,1.33096,0.00321,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,23923.1,1.94954,1.25713,0.00236,0.46778,0.34285,0.35054,0.20104,1.87599,1.33102,0.00321,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,24056.8,1.9718,1.25957,0.00237,0.46598,0.34422,0.35075,0.20099,1.87607,1.33114,0.00321,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,24191.5,1.98157,1.27089,0.00236,0.46656,0.34392,0.35061,0.20107,1.8756,1.33139,0.00321,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,24328.4,1.97015,1.25894,0.00238,0.4657,0.34433,0.35063,0.20107,1.87625,1.33125,0.00321,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,24465.3,1.94976,1.25434,0.00235,0.46753,0.34321,0.35079,0.20102,1.87611,1.33097,0.00321,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,24600.7,1.98204,1.27033,0.00237,0.46597,0.34383,0.35059,0.20088,1.87616,1.33059,0.00321,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,24734.8,1.95306,1.2585,0.00238,0.4629,0.34464,0.35028,0.20076,1.87593,1.33105,0.00321,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,24868.8,1.96646,1.25593,0.00237,0.46449,0.34371,0.35019,0.20086,1.87653,1.331,0.00321,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,25003.5,1.9504,1.25369,0.00239,0.46447,0.34367,0.35022,0.20103,1.87623,1.33127,0.00321,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,25135.9,1.88448,1.21787,0.00243,0.46397,0.34438,0.34995,0.20118,1.87597,1.33141,0.00321,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,25266.2,1.87721,1.20151,0.00243,0.46287,0.34389,0.34969,0.20119,1.87591,1.33167,0.00321,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,25394.6,1.88063,1.20039,0.00242,0.46375,0.34455,0.34991,0.20122,1.87621,1.33144,0.00322,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,25524.6,1.88535,1.20167,0.0024,0.465,0.3441,0.34979,0.20109,1.87625,1.33151,0.00322,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,25654.8,1.88159,1.20368,0.00238,0.46459,0.34331,0.34949,0.20105,1.87611,1.33207,0.00322,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,25783.6,1.86969,1.19536,0.00241,0.46225,0.34547,0.34965,0.20101,1.87592,1.33136,0.00322,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,25914.3,1.8737,1.19612,0.0024,0.46293,0.34407,0.34923,0.20101,1.87601,1.33179,0.00322,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,26043.1,1.86902,1.1877,0.0024,0.46301,0.34376,0.3495,0.20098,1.87614,1.33173,0.00322,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,26172.1,1.87638,1.19308,0.00238,0.46517,0.34335,0.34912,0.2008,1.87623,1.33161,0.00322,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,26301,1.88252,1.19758,0.00241,0.464,0.34299,0.34908,0.20061,1.8765,1.33166,0.00322,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
